日期,星期,最高温度,最低温度,天气,风向,城市
2022-07-01, 星期五 ,34℃,25℃,多云,东北风 3级,新余
2022-07-02, 星期六 ,33℃,26℃,多云,南风 1级,新余
2022-07-03, 星期日 ,32℃,25℃,多云,东北风 2级,新余
2022-07-04, 星期一 ,30℃,25℃,阴,东南风 2级,新余
2022-07-05, 星期二 ,28℃,25℃,小雨到中雨,南风 3级,新余
2022-07-06, 星期三 ,34℃,25℃,小雨到中雨,南风 2级,新余
2022-07-07, 星期四 ,34℃,25℃,多云,南风 2级,新余
2022-07-08, 星期五 ,34℃,25℃,多云,南风 2级,新余
2022-07-09, 星期六 ,36℃,27℃,晴,南风 2级,新余
2022-07-10, 星期日 ,35℃,27℃,晴,西南风 2级,新余
2022-07-11, 星期一 ,36℃,28℃,多云,南风 2级,新余
2022-07-12, 星期二 ,36℃,28℃,多云,南风 2级,新余
2022-07-13, 星期三 ,36℃,28℃,多云,西南风 1级,新余
2022-07-14, 星期四 ,37℃,28℃,阴,南风 2级,新余
2022-07-15, 星期五 ,37℃,28℃,多云,南风 2级,新余
2022-07-16, 星期六 ,37℃,28℃,多云,南风 2级,新余
2022-07-17, 星期日 ,34℃,26℃,多云,西南风 2级,新余
2022-07-18, 星期一 ,30℃,24℃,多云,南风 1级,新余
2022-07-19, 星期二 ,31℃,26℃,多云,东风 1级,新余
2022-07-20, 星期三 ,35℃,27℃,多云,南风 2级,新余
2022-07-21, 星期四 ,35℃,27℃,多云,西南风 1级,新余
2022-07-22, 星期五 ,37℃,27℃,多云,西南风 3级,新余
2022-07-23, 星期六 ,37℃,28℃,晴,西风 1级,新余
2022-07-24, 星期日 ,37℃,28℃,晴,南风 2级,新余
2022-07-25, 星期一 ,38℃,28℃,多云,西南风 1级,新余
2022-07-26, 星期二 ,39℃,28℃,晴,西南风 2级,新余
2022-07-27, 星期三 ,38℃,28℃,多云,西风 2级,新余
2022-07-28, 星期四 ,38℃,28℃,多云,东南风 3级,新余
2022-07-29, 星期五 ,35℃,27℃,多云,东风 2级,新余
2022-07-30, 星期六 ,35℃,26℃,晴,东北风 1级,新余
2022-07-31, 星期日 ,35℃,27℃,多云,东风 2级,新余
2022-08-01, 星期一 ,37℃,26℃,晴,西南风 1级,新余
2022-08-02, 星期二 ,38℃,26℃,多云,东风 1级,新余
2022-08-03, 星期三 ,35℃,26℃,多云,南风 1级,新余
2022-08-04, 星期四 ,35℃,27℃,多云,南风 2级,新余
2022-08-05, 星期五 ,34℃,27℃,多云,南风 2级,新余
2022-08-06, 星期六 ,37℃,26℃,多云,南风 1级,新余
2022-08-07, 星期日 ,37℃,25℃,多云,南风 3级,新余
2022-08-08, 星期一 ,37℃,26℃,晴,东南风 2级,新余
2022-08-09, 星期二 ,38℃,26℃,晴,南风 2级,新余
2022-08-10, 星期三 ,37℃,28℃,晴,南风 1级,新余
2022-08-11, 星期四 ,38℃,28℃,晴,南风 2级,新余
2022-08-12, 星期五 ,39℃,27℃,多云,南风 1级,新余
2022-08-13, 星期六 ,40℃,28℃,多云,南风 2级,新余
2022-08-14, 星期日 ,39℃,27℃,多云,南风 1级,新余
2022-08-15, 星期一 ,39℃,26℃,多云,南风 2级,新余
2022-08-16, 星期二 ,38℃,26℃,小雨,西风 2级,新余
2022-08-17, 星期三 ,39℃,27℃,多云,南风 2级,新余
2022-08-18, 星期四 ,39℃,27℃,晴,南风 2级,新余
2022-08-19, 星期五 ,38℃,27℃,多云,东北风 2级,新余
2022-08-20, 星期六 ,38℃,28℃,多云,南风 1级,新余
2022-08-21, 星期日 ,38℃,28℃,多云,西南风 2级,新余
2022-08-22, 星期一 ,39℃,27℃,多云,南风 2级,新余
2022-08-23, 星期二 ,40℃,28℃,多云,东北风 2级,新余
2022-08-24, 星期三 ,37℃,28℃,多云,北风 3级,新余
2022-08-25, 星期四 ,38℃,28℃,多云,南风 1级,新余
2022-08-26, 星期五 ,37℃,27℃,多云,西南风 2级,新余
2022-08-27, 星期六 ,38℃,28℃,多云,西南风 3级,新余
2022-08-28, 星期日 ,37℃,28℃,多云,东南风 2级,新余
2022-08-29, 星期一 ,38℃,26℃,多云,南风 3级,新余
2022-08-30, 星期二 ,37℃,24℃,大雨,东北风 4级,新余
2022-08-31, 星期三 ,25℃,23℃,雾,北风 3级,新余
2022-09-01, 星期四 ,24℃,21℃,小雨,西北风 3级,新余
2022-09-02, 星期五 ,30℃,22℃,多云,东北风 3级,新余
2022-09-03, 星期六 ,27℃,21℃,多云,东北风 3级,新余
2022-09-04, 星期日 ,31℃,22℃,多云,西风 2级,新余
2022-09-05, 星期一 ,33℃,21℃,多云,东北风 1级,新余
2022-09-06, 星期二 ,36℃,25℃,多云,东北风 2级,新余
2022-09-07, 星期三 ,36℃,25℃,多云,西北风 3级,新余
2022-09-08, 星期四 ,36℃,24℃,多云,东北风 1级,新余
2022-09-09, 星期五 ,35℃,23℃,多云,东北风 2级,新余
2022-09-10, 星期六 ,35℃,22℃,多云,东北风 2级,新余
2022-09-11, 星期日 ,32℃,23℃,多云,东北风 1级,新余
2022-09-12, 星期一 ,34℃,23℃,晴,东北风 2级,新余
2022-09-13, 星期二 ,31℃,22℃,晴,东北风 2级,新余
2022-09-14, 星期三 ,32℃,23℃,多云,北风 2级,新余
2022-09-15, 星期四 ,34℃,23℃,晴,西北风 3级,新余
2022-09-16, 星期五 ,33℃,23℃,晴,东风 2级,新余
2022-09-17, 星期六 ,36℃,25℃,晴,西北风 2级,新余
2022-09-18, 星期日 ,35℃,24℃,晴,北风 2级,新余
2022-09-19, 星期一 ,33℃,22℃,晴,东北风 2级,新余
2022-09-20, 星期二 ,31℃,21℃,晴,东北风 3级,新余
2022-09-21, 星期三 ,30℃,21℃,多云,东北风 3级,新余
2022-09-22, 星期四 ,26℃,19℃,多云,东北风 1级,新余
2022-09-23, 星期五 ,29℃,21℃,多云,西北风 3级,新余
2022-09-24, 星期六 ,30℃,22℃,晴,东北风 2级,新余
2022-09-25, 星期日 ,30℃,20℃,多云,东北风 2级,新余
2022-09-26, 星期一 ,31℃,22℃,晴,北风 3级,新余
2022-09-27, 星期二 ,32℃,23℃,晴,东北风 2级,新余
2022-09-28, 星期三 ,34℃,24℃,多云,南风 2级,新余
2022-09-29, 星期四 ,35℃,24℃,晴,东北风 2级,新余
2022-09-30, 星期五 ,36℃,25℃,晴,南风 1级,新余
2022-10-01, 星期六 ,38℃,26℃,晴,南风 2级,新余
2022-10-02, 星期日 ,38℃,26℃,晴,南风 1级,新余
2022-10-03, 星期一 ,39℃,26℃,晴,西风 2级,新余
2022-10-04, 星期二 ,39℃,20℃,多云,东北风 4级,新余
2022-10-05, 星期三 ,25℃,20℃,小雨,东北风 2级,新余
2022-10-06, 星期四 ,20℃,16℃,多云,北风 2级,新余
2022-10-07, 星期五 ,16℃,14℃,小雨,北风 2级,新余
2022-10-08, 星期六 ,17℃,15℃,多云,北风 1级,新余
2022-10-09, 星期日 ,18℃,13℃,小雨,西北风 3级,新余
2022-10-10, 星期一 ,22℃,10℃,晴,东北风 3级,新余
2022-10-11, 星期二 ,21℃,12℃,多云,东北风 2级,新余
2022-10-12, 星期三 ,25℃,13℃,晴,东北风 2级,新余
2022-10-13, 星期四 ,26℃,14℃,晴,北风 2级,新余
2022-10-14, 星期五 ,27℃,16℃,晴,北风 2级,新余
2022-10-15, 星期六 ,27℃,15℃,晴,东北风 3级,新余
2022-10-16, 星期日 ,27℃,18℃,晴,北风 3级,新余
2022-10-17, 星期一 ,25℃,13℃,多云,东北风 5级,新余
2022-10-18, 星期二 ,23℃,12℃,多云,北风 3级,新余
2022-10-19, 星期三 ,22℃,12℃,晴,东北风 2级,新余
2022-10-20, 星期四 ,25℃,14℃,多云,东北风 2级,新余
2022-10-21, 星期五 ,29℃,16℃,晴,东北风 3级,新余
2022-10-22, 星期六 ,29℃,19℃,多云,东北风 2级,新余
2022-10-23, 星期日 ,27℃,17℃,晴,北风 3级,新余
2022-10-24, 星期一 ,26℃,16℃,多云,东北风 2级,新余
2022-10-25, 星期二 ,24℃,17℃,多云,北风 2级,新余
2022-10-26, 星期三 ,25℃,18℃,多云,东北风 2级,新余
2022-10-27, 星期四 ,21℃,16℃,阴,北风 2级,新余
2022-10-28, 星期五 ,16℃,14℃,多云,东北风 3级,新余
2022-10-29, 星期六 ,19℃,15℃,多云,东北风 2级,新余
2022-10-30, 星期日 ,23℃,15℃,晴,东北风 2级,新余
2022-10-31, 星期一 ,23℃,14℃,多云,东北风 3级,新余
2022-11-01, 星期二 ,22℃,16℃,多云,东北风 3级,新余
2022-11-02, 星期三 ,24℃,16℃,多云,东风 2级,新余
2022-11-03, 星期四 ,20℃,13℃,雾,东风 2级,新余
2022-11-04, 星期五 ,16℃,13℃,小雨,东风 2级,新余
2022-11-05, 星期六 ,16℃,12℃,雾,东风 1级,新余
2022-11-06, 星期日 ,18℃,13℃,多云,西南风 1级,新余
2022-11-07, 星期一 ,25℃,15℃,晴,东北风 1级,新余
2022-11-08, 星期二 ,27℃,16℃,晴,东北风 1级,新余
2022-11-09, 星期三 ,28℃,17℃,小雨,东北风 2级,新余
2022-11-10, 星期四 ,30℃,18℃,晴,东北风 2级,新余
2022-11-11, 星期五 ,32℃,20℃,晴,西风 2级,新余
2022-11-12, 星期六 ,32℃,20℃,晴,北风 1级,新余
2022-11-13, 星期日 ,22℃,15℃,多云,东北风 2级,新余
2022-11-14, 星期一 ,15℃,12℃,多云,北风 2级,新余
2022-11-15, 星期二 ,14℃,12℃,小雨,东北风 2级,新余
2022-11-16, 星期三 ,18℃,14℃,小雨,东风 1级,新余
2022-11-17, 星期四 ,16℃,15℃,雾,东北风 2级,新余
2022-11-18, 星期五 ,16℃,14℃,暴雨,北风 1级,新余
2022-11-19, 星期六 ,17℃,14℃,小雨,西北风 1级,新余
2022-11-20, 星期日 ,18℃,14℃,多云,东北风 1级,新余
2022-11-21, 星期一 ,21℃,16℃,多云,东北风 1级,新余
2022-11-22, 星期二 ,18℃,16℃,小雨,东北风 2级,新余
2022-11-23, 星期三 ,18℃,15℃,多云,东风 2级,新余
2022-11-24, 星期四 ,19℃,15℃,多云,东风 1级,新余
2022-11-25, 星期五 ,19℃,15℃,多云,西风 2级,新余
2022-11-26, 星期六 ,22℃,15℃,多云,东风 2级,新余
2022-11-27, 星期日 ,16℃,15℃,阴,南风 2级,新余
2022-11-28, 星期一 ,19℃,15℃,中雨,东风 1级,新余
2022-11-29, 星期二 ,20℃,10℃,小雨到中雨,西北风 4级,新余
2022-11-01, 星期二 ,22℃,16℃,多云,东北风 3级,新余
2022-11-02, 星期三 ,24℃,16℃,多云,东风 2级,新余
2022-11-03, 星期四 ,20℃,13℃,雾,东风 2级,新余
2022-11-04, 星期五 ,16℃,13℃,小雨,东风 2级,新余
2022-11-05, 星期六 ,16℃,12℃,雾,东风 1级,新余
2022-11-06, 星期日 ,18℃,13℃,多云,西南风 1级,新余
2022-11-07, 星期一 ,25℃,15℃,晴,东北风 1级,新余
2022-11-08, 星期二 ,27℃,16℃,晴,东北风 1级,新余
2022-11-09, 星期三 ,28℃,17℃,小雨,东北风 2级,新余
2022-11-10, 星期四 ,30℃,18℃,晴,东北风 2级,新余
2022-11-11, 星期五 ,32℃,20℃,晴,西风 2级,新余
2022-11-12, 星期六 ,32℃,20℃,晴,北风 1级,新余
2022-11-13, 星期日 ,22℃,15℃,多云,东北风 2级,新余
2022-11-14, 星期一 ,15℃,12℃,多云,北风 2级,新余
2022-11-15, 星期二 ,14℃,12℃,小雨,东北风 2级,新余
2022-11-16, 星期三 ,18℃,14℃,小雨,东风 1级,新余
2022-11-17, 星期四 ,16℃,15℃,雾,东北风 2级,新余
2022-11-18, 星期五 ,16℃,14℃,暴雨,北风 1级,新余
2022-11-19, 星期六 ,17℃,14℃,小雨,西北风 1级,新余
2022-11-20, 星期日 ,18℃,14℃,多云,东北风 1级,新余
2022-11-21, 星期一 ,21℃,16℃,多云,东北风 1级,新余
2022-11-22, 星期二 ,18℃,16℃,小雨,东北风 2级,新余
2022-11-23, 星期三 ,18℃,15℃,多云,东风 2级,新余
2022-11-24, 星期四 ,19℃,15℃,多云,东风 1级,新余
2022-11-25, 星期五 ,19℃,15℃,多云,西风 2级,新余
2022-11-26, 星期六 ,22℃,15℃,多云,东风 2级,新余
2022-11-27, 星期日 ,16℃,15℃,阴,南风 2级,新余
2022-11-28, 星期一 ,19℃,15℃,中雨,东风 1级,新余
2022-11-29, 星期二 ,20℃,10℃,小雨到中雨,西北风 4级,新余
2022-01-01, 星期六 ,9℃,3℃,晴,北风 1级,鹰潭
2022-01-02, 星期日 ,15℃,3℃,晴,东南风 1级,鹰潭
2022-01-03, 星期一 ,17℃,5℃,多云,东风 2级,鹰潭
2022-01-04, 星期二 ,3℃,1℃,阴,东风 2级,鹰潭
2022-01-05, 星期三 ,8℃,6℃,多云,西北风 2级,鹰潭
2022-01-06, 星期四 ,9℃,5℃,多云,西北风 3级,鹰潭
2022-01-07, 星期五 ,9℃,5℃,多云,西北风 2级,鹰潭
2022-01-08, 星期六 ,11℃,6℃,阴到小雨,西北风 2级,鹰潭
2022-01-09, 星期日 ,8℃,7℃,多云,东北风 1级,鹰潭
2022-01-10, 星期一 ,10℃,3℃,小雨,北风 1级,鹰潭
2022-01-11, 星期二 ,11℃,2℃,晴,东风 1级,鹰潭
2022-01-12, 星期三 ,9℃,2℃,阴,东南风 1级,鹰潭
2022-01-13, 星期四 ,12℃,2℃,晴,西北风 2级,鹰潭
2022-01-14, 星期五 ,5℃,3℃,小雨,西南风 3级,鹰潭
2022-01-15, 星期六 ,10℃,6℃,多云,西风 2级,鹰潭
2022-01-16, 星期日 ,9℃,7℃,小雨,东风 2级,鹰潭
2022-01-17, 星期一 ,9℃,7℃,小雨,东风 2级,鹰潭
2022-01-18, 星期二 ,14℃,6℃,多云,西风 2级,鹰潭
2022-01-19, 星期三 ,16℃,5℃,阴,东北风 1级,鹰潭
2022-01-20, 星期四 ,16℃,8℃,阴,东风 4级,鹰潭
2022-01-21, 星期五 ,12℃,8℃,多云,东北风 3级,鹰潭
2022-01-22, 星期六 ,11℃,9℃,阴到小雨,东北风 3级,鹰潭
2022-01-23, 星期日 ,10℃,8℃,阴,西风 2级,鹰潭
2022-01-24, 星期一 ,10℃,7℃,多云,西北风 1级,鹰潭
2022-01-25, 星期二 ,10℃,7℃,多云,西北风 1级,鹰潭
2022-01-26, 星期三 ,10℃,8℃,小雨,东北风 2级,鹰潭
2022-01-27, 星期四 ,7℃,5℃,阴,西北风 2级,鹰潭
2022-01-28, 星期五 ,6℃,2℃,小雨,西风 2级,鹰潭
2022-01-29, 星期六 ,5℃,1℃,多云,西风 2级,鹰潭
2022-01-30, 星期日 ,7℃,1℃,多云,东北风 1级,鹰潭
2022-01-31, 星期一 ,9℃,4℃,阴,东北风 1级,鹰潭
2022-02-01, 星期二 ,4℃,2℃,中雨,东风 3级,鹰潭
2022-02-02, 星期三 ,4℃,2℃,小雨,东北风 2级,鹰潭
2022-02-03, 星期四 ,4℃,2℃,小雨,北风 2级,鹰潭
2022-02-04, 星期五 ,7℃,2℃,多云,东北风 2级,鹰潭
2022-02-05, 星期六 ,10℃,2℃,晴,东风 1级,鹰潭
2022-02-06, 星期日 ,6℃,3℃,多云,东北风 3级,鹰潭
2022-02-07, 星期一 ,5℃,2℃,中雨,西北风 2级,鹰潭
2022-02-08, 星期二 ,4℃,3℃,多云,北风 2级,鹰潭
2022-02-09, 星期三 ,4℃,2℃,小雨,南风 2级,鹰潭
2022-02-10, 星期四 ,8℃,6℃,雾,东北风 2级,鹰潭
2022-02-11, 星期五 ,7℃,5℃,中雨,北风 2级,鹰潭
2022-02-12, 星期六 ,8℃,5℃,阴,西北风 1级,鹰潭
2022-02-13, 星期日 ,6℃,5℃,中雨,北风 2级,鹰潭
2022-02-14, 星期一 ,11℃,4℃,雾,东北风 2级,鹰潭
2022-02-15, 星期二 ,11℃,6℃,多云,东风 1级,鹰潭
2022-02-16, 星期三 ,10℃,5℃,多云,东风 4级,鹰潭
2022-02-17, 星期四 ,5℃,3℃,中雨,东风 3级,鹰潭
2022-02-18, 星期五 ,5℃,2℃,中雨,北风 2级,鹰潭
2022-02-19, 星期六 ,6℃,2℃,小雨,北风 2级,鹰潭
2022-02-20, 星期日 ,5℃,2℃,多云,东风 1级,鹰潭
2022-02-21, 星期一 ,6℃,2℃,多云,东北风 2级,鹰潭
2022-02-22, 星期二 ,3℃,0℃,雨夹雪,东北风 5级,鹰潭
2022-02-23, 星期三 ,5℃,-1℃,阴,南风 1级,鹰潭
2022-02-24, 星期四 ,11℃,2℃,多云,东风 2级,鹰潭
2022-02-25, 星期五 ,13℃,3℃,阴,东南风 1级,鹰潭
2022-02-26, 星期六 ,16℃,4℃,多云,东风 1级,鹰潭
2022-02-27, 星期日 ,19℃,10℃,多云,东风 2级,鹰潭
2022-02-28, 星期一 ,26℃,14℃,多云,南风 2级,鹰潭
2022-03-01, 星期二 ,20℃,8℃,阴,西北风 3级,鹰潭
2022-03-02, 星期三 ,22℃,10℃,晴,东北风 2级,鹰潭
2022-03-03, 星期四 ,22℃,13℃,小雨,北风 1级,鹰潭
2022-03-04, 星期五 ,24℃,13℃,晴,北风 2级,鹰潭
2022-03-05, 星期六 ,20℃,10℃,小雨,东北风 2级,鹰潭
2022-03-06, 星期日 ,15℃,8℃,阴到中雨,东北风 3级,鹰潭
2022-03-07, 星期一 ,14℃,5℃,晴,东风 1级,鹰潭
2022-03-08, 星期二 ,24℃,6℃,晴,东风 2级,鹰潭
2022-03-09, 星期三 ,25℃,12℃,多云,东风 2级,鹰潭
2022-03-10, 星期四 ,25℃,10℃,晴,南风 2级,鹰潭
2022-03-11, 星期五 ,28℃,15℃,晴,东风 2级,鹰潭
2022-03-12, 星期六 ,18℃,9℃,阴,西南风 2级,鹰潭
2022-03-13, 星期日 ,29℃,19℃,多云,西风 3级,鹰潭
2022-03-14, 星期一 ,28℃,18℃,小雨到中雨,东北风 2级,鹰潭
2022-03-15, 星期二 ,30℃,18℃,多云,东风 1级,鹰潭
2022-03-16, 星期三 ,31℃,18℃,阴到小雨,东北风 1级,鹰潭
2022-03-17, 星期四 ,24℃,11℃,多云,西北风 2级,鹰潭
2022-03-18, 星期五 ,17℃,10℃,晴,东风 1级,鹰潭
2022-03-19, 星期六 ,23℃,13℃,多云,北风 2级,鹰潭
2022-03-20, 星期日 ,23℃,12℃,多云,西北风 3级,鹰潭
2022-03-21, 星期一 ,16℃,10℃,小雨到中雨,北风 3级,鹰潭
2022-03-22, 星期二 ,12℃,8℃,多云,北风 1级,鹰潭
2022-03-23, 星期三 ,13℃,7℃,多云,东风 1级,鹰潭
2022-03-24, 星期四 ,22℃,10℃,小雨,东风 2级,鹰潭
2022-03-25, 星期五 ,22℃,15℃,小雨到中雨,西北风 4级,鹰潭
2022-03-26, 星期六 ,17℃,12℃,阴,西北风 1级,鹰潭
2022-03-27, 星期日 ,15℃,11℃,小雨,东风 2级,鹰潭
2022-03-28, 星期一 ,20℃,9℃,多云,东风 1级,鹰潭
2022-03-29, 星期二 ,23℃,12℃,小雨,东北风 2级,鹰潭
2022-03-30, 星期三 ,23℃,15℃,小雨,北风 2级,鹰潭
2022-03-31, 星期四 ,19℃,10℃,多云,东风 2级,鹰潭
2022-04-01, 星期五 ,13℃,8℃,多云,东风 2级,鹰潭
2022-04-02, 星期六 ,17℃,7℃,多云,东风 2级,鹰潭
2022-04-03, 星期日 ,21℃,9℃,晴,东风 1级,鹰潭
2022-04-04, 星期一 ,23℃,12℃,多云,东风 2级,鹰潭
2022-04-05, 星期二 ,21℃,12℃,多云,西北风 1级,鹰潭
2022-04-06, 星期三 ,25℃,12℃,多云,东风 2级,鹰潭
2022-04-07, 星期四 ,28℃,14℃,晴,东风 2级,鹰潭
2022-04-08, 星期五 ,31℃,13℃,晴,东南风 2级,鹰潭
2022-04-09, 星期六 ,30℃,18℃,晴,西南风 3级,鹰潭
2022-04-10, 星期日 ,30℃,17℃,多云,南风 1级,鹰潭
2022-04-11, 星期一 ,33℃,15℃,晴,东南风 2级,鹰潭
2022-04-12, 星期二 ,34℃,20℃,晴,东南风 2级,鹰潭
2022-04-13, 星期三 ,22℃,14℃,小雨到中雨,西北风 3级,鹰潭
2022-04-14, 星期四 ,21℃,13℃,多云,北风 2级,鹰潭
2022-04-15, 星期五 ,18℃,12℃,小雨,东北风 2级,鹰潭
2022-04-16, 星期六 ,12℃,10℃,多云,东北风 2级,鹰潭
2022-04-17, 星期日 ,17℃,12℃,小雨,西北风 2级,鹰潭
2022-04-18, 星期一 ,19℃,11℃,多云,南风 1级,鹰潭
2022-04-19, 星期二 ,23℃,12℃,晴,南风 1级,鹰潭
2022-04-20, 星期三 ,25℃,13℃,小雨,西北风 2级,鹰潭
2022-04-21, 星期四 ,29℃,15℃,多云,东南风 2级,鹰潭
2022-04-22, 星期五 ,23℃,18℃,小雨,东风 2级,鹰潭
2022-04-23, 星期六 ,26℃,18℃,晴,南风 1级,鹰潭
2022-04-24, 星期日 ,32℃,19℃,多云,东风 2级,鹰潭
2022-04-25, 星期一 ,32℃,22℃,小雨到中雨,西南风 3级,鹰潭
2022-04-26, 星期二 ,28℃,20℃,小雨,西北风 2级,鹰潭
2022-04-27, 星期三 ,27℃,19℃,晴,东风 4级,鹰潭
2022-04-28, 星期四 ,26℃,16℃,小雨到大雨,西北风 2级,鹰潭
2022-04-29, 星期五 ,15℃,13℃,多云,东北风 2级,鹰潭
2022-04-30, 星期六 ,17℃,14℃,多云,西北风 2级,鹰潭
2022-05-01, 星期日 ,17℃,13℃,多云,东南风 1级,鹰潭
2022-05-02, 星期一 ,24℃,12℃,多云,东北风 1级,鹰潭
2022-05-03, 星期二 ,27℃,14℃,多云,东风 1级,鹰潭
2022-05-04, 星期三 ,29℃,16℃,晴,东风 2级,鹰潭
2022-05-05, 星期四 ,30℃,16℃,晴,东北风 2级,鹰潭
2022-05-06, 星期五 ,32℃,20℃,多云,东风 2级,鹰潭
2022-05-07, 星期六 ,26℃,20℃,多云,东风 2级,鹰潭
2022-05-08, 星期日 ,25℃,20℃,小雨,东北风 2级,鹰潭
2022-05-09, 星期一 ,26℃,19℃,阴,东北风 3级,鹰潭
2022-05-10, 星期二 ,20℃,18℃,多云,西北风 2级,鹰潭
2022-05-11, 星期三 ,25℃,19℃,多云,西北风 2级,鹰潭
2022-05-12, 星期四 ,19℃,12℃,小雨,东北风 2级,鹰潭
2022-05-13, 星期五 ,23℃,18℃,多云,东北风 2级,鹰潭
2022-05-14, 星期六 ,20℃,15℃,小雨,东北风 2级,鹰潭
2022-05-15, 星期日 ,16℃,13℃,小雨,东风 2级,鹰潭
2022-05-16, 星期一 ,24℃,12℃,晴,东南风 2级,鹰潭
2022-05-17, 星期二 ,27℃,16℃,多云,东南风 1级,鹰潭
2022-05-18, 星期三 ,27℃,16℃,多云,东风 2级,鹰潭
2022-05-19, 星期四 ,25℃,19℃,多云,西北风 1级,鹰潭
2022-05-20, 星期五 ,23℃,17℃,多云,西北风 1级,鹰潭
2022-05-21, 星期六 ,23℃,18℃,多云,东风 2级,鹰潭
2022-05-22, 星期日 ,25℃,19℃,小雨,西南风 2级,鹰潭
2022-05-23, 星期一 ,23℃,18℃,多云,东风 2级,鹰潭
2022-05-24, 星期二 ,23℃,19℃,多云,南风 2级,鹰潭
2022-05-25, 星期三 ,31℃,21℃,多云,南风 1级,鹰潭
2022-05-26, 星期四 ,24℃,19℃,多云,东风 2级,鹰潭
2022-05-27, 星期五 ,28℃,20℃,小雨,东南风 2级,鹰潭
2022-05-28, 星期六 ,25℃,20℃,小雨到中雨,东风 2级,鹰潭
2022-05-29, 星期日 ,29℃,21℃,多云,东风 1级,鹰潭
2022-05-30, 星期一 ,26℃,22℃,多云,东风 1级,鹰潭
2022-05-31, 星期二 ,28℃,23℃,小雨,南风 2级,鹰潭
2022-06-01, 星期三 ,28℃,22℃,多云,南风 3级,鹰潭
2022-06-02, 星期四 ,27℃,22℃,多云,东风 2级,鹰潭
2022-06-03, 星期五 ,26℃,23℃,多云,东南风 2级,鹰潭
2022-06-04, 星期六 ,30℃,24℃,多云,南风 2级,鹰潭
2022-06-05, 星期日 ,30℃,21℃,多云,西风 2级,鹰潭
2022-06-06, 星期一 ,32℃,21℃,晴,东南风 2级,鹰潭
2022-06-07, 星期二 ,34℃,21℃,晴,东南风 2级,鹰潭
2022-06-08, 星期三 ,32℃,23℃,多云,东南风 2级,鹰潭
2022-06-09, 星期四 ,27℃,23℃,多云,东南风 2级,鹰潭
2022-06-10, 星期五 ,26℃,22℃,多云,东风 3级,鹰潭
2022-06-11, 星期六 ,25℃,20℃,多云,东风 3级,鹰潭
2022-06-12, 星期日 ,23℃,20℃,多云,东北风 1级,鹰潭
2022-06-13, 星期一 ,25℃,20℃,多云,南风 1级,鹰潭
